div,key,team1,team2,date,FTR,team1_home_win,team1_home_draw,team1_away_win,team1_away_draw,team1_home_goals,team1_away_goals,team1_home_goals_conceded,team1_away_goals_conceded,team1_home_shots,team1_away_shots,team1_home_shots_target,team1_away_shots_target,team1_home_corners,team1_away_corners,team1_home_fouls,team1_away_fouls,team1_home_foul_points,team1_away_foul_points,team1_form,team2_home_win,team2_home_draw,team2_away_win,team2_away_draw,team2_home_goals,team2_away_goals,team2_home_goals_conceded,team2_away_goals_conceded,team2_home_shots,team2_away_shots,team2_home_shots_target,team2_away_shots_target,team2_home_corners,team2_away_corners,team2_home_fouls,team2_away_fouls,team2_home_foul_points,team2_away_foul_points,team2_form,Bsay n365H,B365D,B365A,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,WHH,WHD,WHA,SJH,SJD,SJA,VCH,VCD,VCA,BSH,BSD,BSA,Bb1X2,BbMxH,BbAvH,BbMxD,BbAvD,BbMxA,BbAvA,BbOU,BbMx_2.5,BbAv_2.5,BbMx_2.5,BbAv_2.5,BbAH,BbAHh,BbMxAHH,BbAvAHH,BbMxAHA,BbAvAHA,home_player_1,home_player_2,home_player_3,home_player_4,home_player_5,home_player_6,home_player_7,home_player_8,home_player_9,home_player_10,home_player_11,away_player_1,away_player_2,away_player_3,away_player_4,away_player_5,away_player_6,away_player_7,away_player_8,away_player_9,away_player_10,away_player_11,home_team_overall,away_team_overall
1445,Wolves_Bolton_2012-03-31,22,3,2012-03-31,A,0.296296296296296,0.222222222222222,0.169811320754717,0.245283018867925,1.14814814814815,0.924528301886792,1.66666666666667,1.88679245283019,11.8333333333333,8.50943396226415,6.72222222222222,7.7962962962963,6.25925925925926,5.03703703703704,10.5925925925926,11.9433962264151,34.2557651991614,4.21907756813417,5,0.375,0.25,0.208333333333333,0.152777777777778,1.38888888888889,0.986111111111111,1.45833333333333,1.81944444444444,13.7638888888889,10.4583333333333,8.15277777777778,7.59722222222222,5.58333333333333,6.26388888888889,12.5833333333333,12.6944444444444,33.8888888888889,5.55555555555556,14,2.3,3.4,3.1,2.3,3.25,3.25,2.3,3.3,2.9,2.3,3.3,2.75,2.38,3.3,2.9,2.25,3.4,3,2.3,3.5,2.88,2.4,3.4,2.9,2.38,3.5,3.12,2.38,3.4,2.88,41,2.4,2.31,3.58,3.35,3.25,3.03,37,1.78,1.7,2.21,2.12,20,0,1.7,1.65,2.35,2.24,81,54,66,81,61,68,79,79,58,69,62,69,68,56,73,70,80,59,58,73,63,77,436,467
1711,Man United_West Brom_2012-12-29,19,2,2012-12-29,H,0.86046511627907,0.069767441860465,0.558139534883721,0.244186046511628,2.6046511627907,1.7093023255814,0.802325581395349,0.941860465116279,17.8837209302326,13.093023255814,10.7093023255814,5.06976744186047,7.76744186046512,3.40697674418605,10.0581395348837,10.3837209302326,30,3.77906976744186,26,0.417910447761194,0.194029850746269,0.223880597014925,0.253731343283582,1.38805970149254,1.07462686567164,1.37313432835821,1.83582089552239,13.8358208955224,11.4328358208955,7.88059701492537,6.52238805970149,6.05970149253731,5.01492537313433,10.7611940298507,10.5074626865672,30.1492537313433,3.73134328358209,17,1.3,5.5,10,1.3,5.25,9.25,1.3,5.25,9.25,1.27,5.2,10,1.29,5.5,9.5,1.32,5.83,10.97,1.33,4.8,10,1.33,4.8,10,1.33,5.5,11,1.25,5.5,11,41,1.34,1.29,6,5.49,11,9.97,30,1.5,1.45,3,2.65,26,-1.5,1.93,1.87,2.06,2,78,51,76,75,69,72,62,60,71,61,77,64,76,73,65,65,69,56,59,70,74,61,420,438
1750,Aston Villa_Newcastle_2013-01-29,15,20,2013-01-29,A,0.329545454545454,0.397727272727273,0.318181818181818,0.295454545454546,1.26136363636364,1.13636363636364,1.125,1.65909090909091,12.0568181818182,9.77272727272727,6.375,6.55681818181818,6.89772727272727,6.23863636363636,10.7045454545455,11.875,34.4318181818182,2.84090909090909,11,0.391304347826087,0.304347826086957,0.231884057971014,0.27536231884058,1.56521739130435,1.07246376811594,1.28985507246377,1.73913043478261,13.1159420289855,9.60869565217391,7.3768115942029,6.43478260869565,5.65217391304348,4.63768115942029,10.6231884057971,11.2028985507246,36.0869565217391,5.07246376811594,11,2.9,3.4,2.6,2.85,3.2,2.5,2.85,3.2,2.5,2.4,3.3,2.75,2.8,3.1,2.62,2.86,3.43,2.64,2.75,3,2.7,2.63,3.4,2.75,2.88,3.4,2.62,2.7,3.3,2.6,41,2.9,2.75,3.41,3.3,2.75,2.6,40,2,1.91,1.95,1.89,24,0,2.05,1.97,1.91,1.88,67,72,70,77,76,73,64,77,65,71,79,73,68,66,70,63,72,80,73,66,69,45,433,430
811,Birmingham_Wigan_2010-09-25,23,14,2010-09-25,D,0.409090909090909,0.5,0.227272727272727,0.181818181818182,0.954545454545455,1.09090909090909,0.636363636363636,1.86363636363636,10.5454545454545,9.27272727272727,5.59090909090909,6.5,5.18181818181818,6.22727272727273,10.5,11.1363636363636,39.0909090909091,2.27272727272727,16,0.333333333333333,0.30952380952381,0.2,0.175,0.880952380952381,0.9,1.30952380952381,2.05,14.2142857142857,11.7,6.97619047619048,5.07142857142857,5.76190476190476,4.40476190476191,12,12.375,33.5357142857143,4.31547619047619,12,1.83,3.5,4.5,1.8,3.3,4.5,1.85,3.4,4,1.85,3.4,3.8,1.8,3.5,4.5,1.8,3.25,4.2,1.83,3.4,4.5,1.83,3.5,4.33,1.83,3.5,4.75,1.8,3.4,4.5,31,1.87,1.81,3.6,3.43,5.15,4.59,29,2.25,2.13,1.75,1.67,18,0,1.36,1.31,3.65,3.24,64,55,66,78,65,77,76,72,68,75,67,67,79,72,70,76,68,74,64,61,65,65,509,449
78,Newcastle_Man City_2008-10-20,20,16,2008-10-20,D,0.25,0.25,0,0.5,1.25,1,1.5,2.25,8.25,9.25,4,6,4.75,6,10.5,14.5,20,12.5,9,0.5,0,0.25,0.25,3,2,1.5,2,12,13.25,7.75,4.75,5.75,5,12.5,14.5,25,6.25,11,3,3.25,2.4,2.8,3.15,2.35,2.9,3.2,2.4,2.5,3.2,2.5,2.9,3.3,2.4,2.8,3.2,2.3,3,3.25,2.38,2.88,3.2,2.5,3.1,3.25,2.4,3,3.2,2.3,40,3.3,2.93,3.4,3.23,2.5,2.37,32,1.91,1.8,2.05,1.94,18,0,2.26,2.1,1.73,1.7,64,67,70,66,81,75,59,74,72,66,70,76,83,59,61,76,63,69,73,75,65,57,430,370
1000,Blackpool_West Ham_2011-02-02,24,13,2011-02-02,A,0.272727272727273,0.181818181818182,0.384615384615385,0.153846153846154,1.63636363636364,1.30769230769231,2,1.69230769230769,13.6363636363636,10.3846153846154,7.63636363636364,8.54545454545455,5.63636363636364,6.36363636363636,10.7272727272727,9.61538461538462,23.8461538461538,1.92307692307692,11,0.38,0.22,0.156862745098039,0.352941176470588,1.34,0.96078431372549,1.4,1.66666666666667,12.86,10.4901960784314,7.02,7.52,5.52,6,11.48,12.4901960784314,34.1960784313725,3.94117647058824,15,2.38,3.3,3,2.3,3.3,2.9,2.3,3.25,3,2.3,3.2,2.8,2.38,3.25,3,2.3,3.3,2.75,2.38,3.4,2.88,2.38,3.3,3.1,2.38,3.4,3.12,2.3,3.25,3,34,2.4,2.33,3.46,3.3,3.21,3,31,1.78,1.72,2.19,2.07,26,0,1.74,1.69,2.25,2.17,68,63,71,73,78,70,72,59,72,69,57,67,73,73,67,80,72,66,68,64,60,62,459,449
2323,QPR_Stoke_2014-09-20,25,4,2014-09-20,D,0.24390243902439,0.341463414634146,0.125,0.175,0.975609756097561,0.9,1.36585365853659,2.025,14.4634146341463,11.05,6.87804878048781,7.02439024390244,5.17073170731707,6.48780487804878,9.85365853658537,10.175,29.9146341463415,7.37804878048781,7,0.439655172413793,0.310344827586207,0.162393162393162,0.290598290598291,1.29310344827586,0.743589743589744,0.991379310344828,1.63247863247863,10.8448275862069,8.25641025641026,4.94827586206897,5.70689655172414,5.46551724137931,5.04310344827586,11.6034482758621,11.965811965812,37.2399056881815,4.71743295019157,18,2.8,3.25,2.8,2.8,3.1,2.8,2.6,3.1,2.7,2.7,3.2,2.8,2.77,3.15,2.91,2.7,3,2.8,0,0,0,2.88,3.1,2.8,48,2.88,2.74,3.25,3.11,2.88,2.76,42,2.58,2.44,1.59,1.54,29,0,1.98,1.92,1.97,1.93,2.77,3.15,2.91,0,0,0,67,67,59,66,71,65,52,67,65,79,59,69,66,79,79,61,65,57,73,59,64,75,444,429
1941,Liverpool_Southampton_2013-09-21,12,29,2013-09-21,A,0.551020408163265,0.295918367346939,0.402061855670103,0.22680412371134,1.83673469387755,1.44329896907217,0.76530612244898,1.20618556701031,17.3163265306122,12.8865979381443,9.22448979591837,4.04081632653061,8.24489795918367,3.5,10.3061224489796,11.1752577319588,29.5750052598359,3.59772775089417,24,0.285714285714286,0.428571428571429,0.227272727272727,0.318181818181818,1.28571428571429,1.13636363636364,1.19047619047619,1.68181818181818,13.7619047619048,11.1818181818182,7.23809523809524,4.52380952380952,6.0952380952381,4.76190476190476,10.4761904761905,10.6363636363636,21.9264069264069,2.38095238095238,16,1.6,4,6.5,1.57,4,5.75,1.55,3.9,5.6,1.53,4,6.5,1.61,4.13,6.38,1.62,3.6,6,1.57,4,6,1.62,4.1,6,36,1.62,1.58,4.15,3.82,7,6.18,34,1.9,1.81,2.08,1.99,21,-1,2.15,2.06,1.91,1.81,1.76,3.74,5.44,0,0,0,74,67,72,56,77,61,75,54,55,64,69,75,63,55,80,69,68,56,75,61,77,61,449,414
431,West Ham_Liverpool_2009-09-19,13,12,2009-09-19,A,0.428571428571429,0.095238095238095,0.272727272727273,0.363636363636364,1.23809523809524,0.954545454545455,1.28571428571429,1.09090909090909,12.6190476190476,10.5909090909091,7.0952380952381,7.66666666666667,5.80952380952381,6,11.4285714285714,12.5454545454545,35.2597402597403,4.5995670995671,11,0.636363636363636,0.318181818181818,0.681818181818182,0.181818181818182,2.27272727272727,1.95454545454545,0.727272727272727,0.909090909090909,19.3636363636364,13.6363636363636,10.0909090909091,3.31818181818182,9.04545454545455,3.22727272727273,10.4090909090909,12.2272727272727,27.2727272727273,0,24,6.5,4,1.53,6.25,3.95,1.45,6,4,1.5,6,3.7,1.55,6,3.75,1.57,6,3.75,1.5,6.5,3.8,1.53,6.5,4,1.53,6.5,3.6,1.53,6,3.75,1.57,39,6.76,6.32,4.16,3.8,1.59,1.54,32,2.01,1.88,1.95,1.87,22,0,5.05,4.57,1.2,1.17,67,75,73,72,71,66,68,66,64,58,69,63,63,79,72,59,74,75,68,61,69,71,449,449
18,Wigan_Chelsea_2008-08-24,14,17,2008-08-24,A,0,0,0,0,0,1,1,2,10,22,6,3,7,7,13,11,20,0,0,1,0,1,0,4,1,0,0,18,7,11,8,8,3,10,17,20,0,6,8.5,4.5,1.4,8,4.25,1.35,7.5,4.25,1.42,6.5,4,1.4,8,4,1.44,7.5,4,1.4,8.5,4.33,1.4,8,4.5,1.4,8,4.8,1.4,8.5,3.75,1.44,42,9.49,8.2,4.83,4.25,1.45,1.4,36,2.08,1.97,1.85,1.77,24,1.25,1.91,1.86,2.04,2.01,64,68,79,63,76,60,66,79,77,68,78,64,67,67,59,64,82,72,68,79,77,72,449,389
2696,Stoke_West Brom_2015-08-29,4,2,2015-08-29,A,0.451851851851852,0.288888888888889,0.17037037037037,0.296296296296296,1.34814814814815,0.755555555555556,1.01481481481481,1.58518518518519,11.4814814814815,8.4962962962963,4.82962962962963,5.46666666666667,5.48148148148148,5.07407407407407,11.6814814814815,12.0888888888889,37.8518518518518,4.62962962962963,17,0.353448275862069,0.25,0.21551724137931,0.275862068965517,1.37068965517241,0.991379310344828,1.45689655172414,1.67241379310345,13.6206896551724,11.0344827586207,6.49137931034483,5.69827586206897,5.87068965517241,4.73275862068966,10.5344827586207,11.0603448275862,32.2413793103448,3.44827586206897,18,1.95,3.4,4.5,1.95,3.3,4,2,3.3,3.6,2,3.4,4,1.95,3.5,4.5,1.95,3.25,4.2,1.93,3.5,4.6,40,2,1.93,3.5,3.39,4.6,4.22,38,2.31,2.23,1.71,1.64,26,-0.5,1.96,1.92,1.99,1.93,2.16,3.27,3.98,0,0,0,0,0,0,67,63,65,72,61,59,65,67,75,55,73,62,72,73,74,72,76,72,71,72,61,72,429,438
1253,Sunderland_Fulham_2011-11-19,11,8,2011-11-19,D,0.365079365079365,0.285714285714286,0.174603174603175,0.285714285714286,1.38095238095238,0.857142857142857,1.23809523809524,1.6031746031746,11.6190476190476,10.2698412698413,6.41269841269841,6.19047619047619,4.82539682539683,5.26984126984127,11.0793650793651,11.7777777777778,37.1428571428571,6.34920634920635,14,0.492063492063492,0.253968253968254,0.126984126984127,0.412698412698413,1.52380952380952,0.714285714285714,1,1.19047619047619,12.6190476190476,10.1269841269841,7.46031746031746,5.61904761904762,5.76190476190476,4.6031746031746,10.6349206349206,11.7142857142857,26.1904761904762,1.19047619047619,14,2.3,3.25,3.2,2.35,3.1,3.1,2.3,3.25,3,2.2,3.2,3,2.3,3.25,3.1,2.3,3.2,3.1,2.38,3.25,3,2.3,3.25,3.25,2.38,3.3,3.25,2.38,3.25,3,48,2.4,2.33,3.35,3.22,3.35,3.11,40,2.18,2.07,1.8,1.72,27,-0.25,2.06,2,1.9,1.86,63,58,76,68,66,71,73,66,55,71,73,58,61,69,62,72,62,72,59,72,59,69,442,384
2792,Crystal Palace_Newcastle_2015-11-28,31,20,2015-11-28,H,0.369565217391304,0.152173913043478,0.363636363636364,0.204545454545455,1.08695652173913,1.11363636363636,1.28260869565217,1.22727272727273,12.3913043478261,10.5454545454545,4.19565217391304,3.95652173913043,5.69565217391304,5.08695652173913,12.3695652173913,12.4090909090909,32.3221343873518,3.90316205533597,14,0.388429752066116,0.264462809917355,0.231404958677686,0.223140495867769,1.47107438016529,0.958677685950413,1.41322314049587,1.78512396694215,13.8181818181818,10.1900826446281,6.30578512396694,5.49586776859504,6.04132231404959,4.69421487603306,10.8099173553719,11.1818181818182,34.6280991735537,6.61157024793388,10,1.7,3.9,5.5,1.72,3.8,4.4,1.75,3.5,4.5,1.7,3.8,5.5,1.69,4.04,5.53,1.73,3.5,5,1.7,4,5.5,49,1.75,1.69,4.04,3.83,5.53,5.09,43,1.87,1.78,2.16,2.02,29,-0.75,1.9,1.87,2.05,1.99,1.71,4.1,5.17,0,0,0,0,0,0,81,74,78,72,45,80,73,76,78,69,67,68,59,69,66,69,73,69,66,69,74,45,470,430
1863,Arsenal_Man United_2013-04-28,1,19,2013-04-28,D,0.627659574468085,0.212765957446808,0.451612903225806,0.279569892473118,2.06382978723404,1.81720430107527,0.904255319148936,1.3010752688172,16.3191489361702,13.6021505376344,9.59574468085106,4.1063829787234,7.70212765957447,3.45744680851064,10.4893617021277,10.6559139784946,31.2422786547701,5.08750857927248,25,0.860215053763441,0.064516129032258,0.563829787234043,0.25531914893617,2.56989247311828,1.71276595744681,0.78494623655914,0.904255319148936,17.5268817204301,12.936170212766,10.4731182795699,5.06451612903226,7.61290322580645,3.46236559139785,10.0430107526882,10.2978723404255,29.6991535117822,3.46602608098833,25,2.25,3.6,3.3,2.1,3.5,3.3,2.1,3.5,3.3,2,3.4,3.5,2.25,3.5,3,2.22,3.63,3.4,2.25,3.2,3.2,2.2,3.5,3.25,2.3,3.3,3.5,2.25,3.5,3,41,2.3,2.18,3.63,3.44,3.5,3.23,39,1.79,1.72,2.22,2.1,26,-0.25,1.94,1.91,2.02,1.96,77,67,75,50,55,72,71,66,63,65,62,78,67,59,75,69,72,68,60,81,73,77,405,420
1809,Southampton_Liverpool_2013-03-16,29,12,2013-03-16,H,0.333333333333333,0.333333333333333,0.133333333333333,0.333333333333333,1.46666666666667,1.33333333333333,1.2,2.26666666666667,13.4666666666667,11.3333333333333,7.4,4.73333333333333,5.93333333333333,4.86666666666667,10.4666666666667,9.53333333333333,22.6666666666667,0,17,0.56043956043956,0.285714285714286,0.384615384615385,0.21978021978022,1.92307692307692,1.38461538461538,0.791208791208791,1.24175824175824,17.2087912087912,12.7472527472527,9.13186813186813,4,8.25274725274725,3.42857142857143,10.3846153846154,11.3516483516484,29.3406593406593,3.84615384615385,19,4.2,3.8,1.91,4.1,3.5,1.87,4.1,3.5,1.87,4.5,3.5,1.75,4,3.6,1.85,4.1,3.8,1.94,4,3.3,1.95,4,3.75,1.91,4.3,3.6,1.95,4.33,3.6,1.8,39,4.5,3.94,3.87,3.59,1.98,1.9,36,1.74,1.68,2.26,2.15,22,0.75,1.75,1.71,2.25,2.19,75,63,76,73,69,56,73,77,68,75,61,67,63,72,56,55,61,75,61,68,69,67,414,449
952,Man City_Blackpool_2011-01-01,16,24,2011-01-01,H,0.63265306122449,0.142857142857143,0.291666666666667,0.333333333333333,1.93877551020408,1.4375,0.918367346938775,1.375,13.4285714285714,11.3958333333333,7.53061224489796,5.26530612244898,7.12244897959184,5.20408163265306,11.3265306122449,11.7083333333333,30.3954081632653,5.13392857142857,24,0.333333333333333,0.333333333333333,0.416666666666667,0.166666666666667,1.83333333333333,1.25,1.83333333333333,1.58333333333333,14.3333333333333,10.5,7.16666666666667,8.66666666666667,5,7,11.8333333333333,9.5,25,2.08333333333333,18,1.29,5.5,10,1.25,5.5,10,1.3,5,9.5,1.35,4.5,7.3,1.29,5.5,10,1.25,5,10,1.3,5,11,1.3,5.5,11,1.3,6,11,1.25,5.5,11,36,1.3,1.27,6.05,5.43,13,10.68,26,2.38,2.18,1.76,1.66,24,-1.5,1.95,1.83,2.11,2.03,76,68,69,72,65,59,73,75,67,75,60,68,63,73,60,72,72,79,59,69,57,70,370,459
1913,Fulham_Arsenal_2013-08-24,8,1,2013-08-24,A,0.489583333333333,0.21875,0.166666666666667,0.375,1.5625,0.802083333333333,1.17708333333333,1.29166666666667,13.2291666666667,9.70833333333333,7.72916666666667,6.375,5.51041666666667,4.89583333333333,10.15625,11.0833333333333,25.5208333333333,1.5625,8,0.625,0.208333333333333,0.46875,0.270833333333333,2.07291666666667,1.8125,0.927083333333333,1.27083333333333,16.34375,13.59375,9.5625,4.11458333333333,7.65625,3.45833333333333,10.5416666666667,10.5729166666667,31.3541666666667,5.20833333333333,25,3.8,3.5,2.1,3.6,3.5,2,3.3,3.3,2.1,3.5,3.4,2.1,3.7,3.58,2.13,3.4,3.5,2.1,3.5,3.4,2.1,3.5,3.5,2.15,34,3.8,3.51,3.58,3.38,2.15,2.1,32,1.88,1.8,2.12,2,18,0.5,1.82,1.79,2.15,2.09,4.78,3.6,1.88,0,0,0,80,62,61,62,64,68,68,72,45,61,69,77,62,67,75,55,63,71,66,65,62,68,384,405
2331,Chelsea_Aston Villa_2014-09-27,17,15,2014-09-27,H,0.717948717948718,0.179487179487179,0.504273504273504,0.230769230769231,2.34188034188034,1.67521367521368,0.786324786324786,0.991452991452992,18.8376068376068,15.0769230769231,9.75213675213675,4.53846153846154,7.05982905982906,3.88888888888889,10.6837606837607,10.9059829059829,30.5982905982906,4.05982905982906,25,0.333333333333333,0.341880341880342,0.316239316239316,0.282051282051282,1.27350427350427,1.12820512820513,1.21367521367521,1.65811965811966,11.982905982906,9.76923076923077,5.90598290598291,6.16239316239316,6.4957264957265,6.08547008547009,10.982905982906,12.025641025641,35.8119658119658,2.35042735042735,14,1.22,7,16,1.25,5.5,11,1.25,5.5,10.3,1.22,6.5,16,1.22,7.05,16.5,1.25,5.5,12,0,0,0,1.22,7,17,47,1.26,1.21,7.2,6.5,17,14.22,38,1.66,1.59,2.45,2.31,29,-2,2.12,2.04,1.91,1.82,1.22,7.16,16.94,0,0,0,58,66,75,59,64,61,77,57,81,69,71,67,66,72,76,62,62,76,64,68,62,55,389,433
898,Fulham_Man City_2010-11-21,8,16,2010-11-21,A,0.533333333333333,0.2,0.088888888888889,0.444444444444444,1.42222222222222,0.622222222222222,0.911111111111111,1.24444444444444,12.1333333333333,9.53333333333333,6.73333333333333,5.44444444444444,5.62222222222222,4.68888888888889,10.4444444444444,11.7111111111111,23.3333333333333,1.11111111111111,13,0.622222222222222,0.155555555555556,0.266666666666667,0.333333333333333,1.95555555555556,1.37777777777778,0.955555555555556,1.4,13.0666666666667,11.4888888888889,7.37777777777778,5.4,6.93333333333333,5.26666666666667,11.3333333333333,11.6444444444444,28.8888888888889,4.44444444444444,22,3.2,3.1,2.4,3.05,3.25,2.25,3,3.25,2.3,2.9,3.1,2.3,2.88,3.25,2.4,2.9,3.2,2.25,3,3.25,2.38,3.2,3.25,2.38,3.25,3.25,2.4,2.88,3.25,2.38,38,3.36,3.11,3.32,3.2,2.45,2.34,33,2.38,2.14,1.75,1.67,28,0,2.33,2.21,1.72,1.64,58,69,61,62,54,67,72,59,72,62,65,76,61,67,69,65,73,67,59,75,60,57,384,370
1713,Reading_West Ham_2012-12-29,28,13,2012-12-29,H,0.2,0.5,0,0.2,1.5,0.7,1.9,1.8,8.4,10,4.4,6.8,5.7,4.8,9.4,10.2,25,0,8,0.373134328358209,0.223880597014925,0.151515151515152,0.333333333333333,1.40298507462687,0.909090909090909,1.40298507462687,1.66666666666667,12.8955223880597,10.7272727272727,7.32835820895522,7.55223880597015,5.61194029850746,6.08955223880597,11.4029850746269,12.4545454545455,34.9502487562189,3.3921302578019,12,2.88,3.25,2.5,2.8,3.25,2.5,2.8,3.25,2.5,2.6,3.2,2.6,2.6,3.4,2.6,2.95,3.35,2.61,2.7,3.2,2.62,2.7,3.2,2.62,2.9,3.3,2.62,2.62,3.25,2.62,41,2.95,2.77,3.56,3.3,2.63,2.54,40,1.96,1.89,2.05,1.91,24,0,2.08,2.01,1.89,1.84,75,71,68,84,60,75,58,59,59,77,72,61,73,71,79,65,72,66,72,74,58,58,463,449
2614,West Brom_Liverpool_2015-04-25,2,12,2015-04-25,D,0.353982300884956,0.256637168141593,0.207207207207207,0.27027027027027,1.36283185840708,1,1.44247787610619,1.7027027027027,13.6902654867257,11.0900900900901,6.54867256637168,5.71681415929204,5.87610619469027,4.70796460176991,10.5221238938053,11.0720720720721,31.7914374551543,3.57968588057084,16,0.587786259541985,0.267175572519084,0.430769230769231,0.215384615384615,1.96946564885496,1.57692307692308,0.824427480916031,1.28461538461538,17.6335877862595,13.3153846153846,8.57251908396947,3.83969465648855,7.66412213740458,3.79389312977099,10.3053435114504,11.1153846153846,29.9130945390487,3.45126247798004,22,4,3.6,2,4,3.6,1.95,4,3.45,1.85,4.1,3.6,1.95,4.15,3.51,2.02,4,3.1,2.05,0,0,0,4.1,3.6,2,47,4.33,3.94,3.62,3.44,2.05,1.99,46,2.05,1.97,1.98,1.82,28,0.5,1.92,1.88,2.04,1.99,4.34,3.54,1.97,0,0,0,62,72,73,72,70,72,76,71,72,68,79,74,79,72,80,57,54,61,63,61,75,71,438,449
775,West Ham_Bolton_2010-08-21,13,3,2010-08-21,A,0.41025641025641,0.179487179487179,0.153846153846154,0.333333333333333,1.38461538461538,0.923076923076923,1.38461538461538,1.61538461538462,13.0512820512821,10.5384615384615,7.38461538461539,7.35897435897436,5.66666666666667,5.8974358974359,11.7692307692308,13.025641025641,35.1282051282051,4.48717948717949,10,0.333333333333333,0.307692307692308,0.230769230769231,0.153846153846154,1.20512820512821,1,1.33333333333333,1.76923076923077,13.7435897435897,10,7.84615384615385,7.74358974358974,5.66666666666667,6.51282051282051,13.0769230769231,13.7435897435897,36.1538461538461,3.84615384615385,13,2.25,3.3,3.25,2.15,3.25,3.25,2.15,3.25,3.25,2.2,3.3,2.9,2.2,3.25,3.25,2.25,3.25,2.85,2.25,3.2,3.3,2.2,3.25,3.3,2.3,3.25,3.3,2.1,3.25,3.4,36,2.3,2.22,3.4,3.27,3.66,3.26,32,2.06,1.99,1.88,1.77,26,0,1.63,1.56,2.53,2.33,67,75,67,72,71,53,66,68,63,62,58,61,60,74,75,61,70,69,64,73,61,66,449,467
2318,Man United_QPR_2014-09-14,19,25,2014-09-14,H,0.78448275862069,0.077586206896552,0.543103448275862,0.267241379310345,2.37068965517241,1.74137931034483,0.844827586206896,0.974137931034483,17.1551724137931,12.6637931034483,9.50862068965517,4.67241379310345,7.26724137931035,3.44827586206897,10.0431034482759,10.4741379310345,30.5172413793103,3.66379310344828,18,0.25,0.325,0.125,0.175,0.95,0.9,1.35,2.025,14.3,11.05,6.925,7.1,5.05,6.625,9.95,10.175,29.75,7.5,5,1.29,6.25,12,1.33,5,11.5,1.27,5.2,10,1.3,5.5,11,1.27,6.33,13.29,1.3,5,11,1.25,5.5,11,1.29,5.75,13,46,1.33,1.27,6.33,5.72,13.29,11.51,43,1.7,1.64,2.38,2.23,26,-1.5,1.85,1.8,2.14,2.06,1.27,6.43,13.3,0,0,0,78,67,75,75,68,66,73,63,68,77,81,67,67,66,59,62,67,68,65,71,59,66,420,444
1275,Wigan_Arsenal_2011-12-03,14,1,2011-12-03,A,0.3125,0.34375,0.1875,0.21875,1.03125,0.890625,1.421875,1.90625,13.984375,11.015625,7.296875,5.375,5.6875,4.484375,12.0625,12.359375,34.375,4.6875,5,0.65625,0.1875,0.4375,0.296875,1.953125,2,0.796875,1.453125,16.25,13.984375,9.5625,3.984375,7.546875,3.28125,10.6875,11.359375,32.5,5.078125,23,6,4,1.57,5.75,4.1,1.53,6,3.75,1.55,5.5,3.8,1.52,6,3.75,1.57,6.2,3.75,1.55,6,3.8,1.57,6,4,1.57,6.5,4,1.57,6,3.75,1.57,47,6.62,6.05,4.33,3.93,1.6,1.56,41,1.72,1.66,2.3,2.18,31,1,1.95,1.9,2.04,1.95,67,68,77,72,76,74,68,64,61,64,73,77,50,75,70,68,71,73,72,66,77,63,449,405
1465,Man City_West Brom_2012-04-11,16,2,2012-04-11,H,0.72972972972973,0.121621621621622,0.315068493150685,0.301369863013699,2.24324324324324,1.42465753424658,0.810810810810811,1.28767123287671,14.4459459459459,12.4931506849315,8.37837837837838,5.14864864864865,7.13513513513514,4.95945945945946,10.9189189189189,11.6575342465753,30.2647167715661,5.43780081451314,22,0.37037037037037,0.203703703703704,0.2,0.254545454545454,1.37037037037037,1.03636363636364,1.51851851851852,1.87272727272727,13.9074074074074,11.6727272727273,7.85185185185185,6.64814814814815,6,4.98148148148148,10.6111111111111,10.5454545454545,29.7306397306397,4.12457912457912,14,1.25,5.5,13,1.22,5.75,12.5,1.22,6,11,1.2,5.5,12,1.22,6,13,1.25,5.75,10,1.25,5,15,1.22,6,12,1.25,6.25,15,1.29,5,11,36,1.29,1.24,6.5,5.75,15,12.17,26,1.59,1.51,2.65,2.45,17,-1.75,2.09,2.02,1.9,1.85,76,83,69,72,58,59,73,75,77,78,60,64,76,72,74,73,45,69,61,72,69,61,370,438
2873,Man City_Crystal Palace_2016-01-16,16,31,2016-01-16,H,0.758620689655172,0.117241379310345,0.412587412587413,0.272727272727273,2.42068965517241,1.58741258741259,0.8,1.1958041958042,16.4206896551724,14.2097902097902,8.08965517241379,4.35862068965517,7.69655172413793,4.46896551724138,10.8620689655172,11.3636363636364,33.3754521340728,3.82204002893658,19,0.36734693877551,0.163265306122449,0.346938775510204,0.224489795918367,1.04081632653061,1.06122448979592,1.26530612244898,1.24489795918367,12.2448979591837,10.530612244898,4.16326530612245,3.91836734693878,5.75510204081633,5.10204081632653,12.3061224489796,12.2857142857143,31.8367346938775,3.57142857142857,15,1.4,5.25,8.5,1.4,5,8.25,1.4,4.4,7.3,1.36,4.75,8,1.39,5.34,8.88,1.4,4.2,9,1.33,5.25,10,44,1.41,1.38,5.5,5.01,10,8.13,38,1.68,1.61,2.41,2.28,29,-1.5,2.1,2.05,1.88,1.82,1.4,5.1,9.19,0,0,0,0,0,0,76,61,55,65,65,75,69,76,72,72,77,81,74,78,72,45,76,73,69,80,78,67,370,470
